gnb_id,name,sector_id,x_m,y_m,z_m,height_m,distance_from_track_m,antenna_type,tx_power_dBm,frequency_GHz,band,azimuth_deg,mechanical_downtilt_deg,electrical_downtilt_deg,total_downtilt_deg,hpbw_horizontal_deg,hpbw_vertical_deg,antenna_gain_dBi,bandwidth_MHz,direction,a3_offset_db,hysteresis_db,ttt_ms,a2_threshold_dbm,a2_ttt_ms,a5_threshold1_dbm,a5_threshold2_dbm,a5_ttt_ms,b1_threshold_dbm,b1_ttt_ms,b1_offset_db,b2_threshold1_dbm,b2_threshold2_dbm,b2_ttt_ms,b2_offset_db,n310,n311,t310_ms,t304_ms,t311_ms,ho_optimize_target,pci,pci_v2,is_hsr_cell,a3_report_interval_ms
356,ru_356_1,1,4388.507137581377,3182.042860611379,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,7.8,0.53,33.0,34.58,63.37,12.59,22.78,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,401,,0,240
356,ru_356_2,2,4388.507137581377,3182.042860611379,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,144.95,6.15,23.4,40.45,60.42,4.63,24.94,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,401,,0,240
356,ru_356_3,3,4388.507137581377,3182.042860611379,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,260.12,1.38,24.76,40.94,70.3,16.65,11.72,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,401,,0,240
357,ru_357_1,1,4394.300759070159,3153.906110008604,27.0,25.0,,2T2R LTE Sector Antenna,39.68,0.9,n8,356.39,-0.69,21.98,31.82,55.08,11.17,7.71,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,877,,0,240
357,ru_357_2,2,4394.300759070159,3153.906110008604,27.0,25.0,,2T2R LTE Sector Antenna,39.68,0.9,n8,154.48,-2.28,36.66,31.61,74.12,1.0,20.81,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,877,,0,240
357,ru_357_3,3,4394.300759070159,3153.906110008604,27.0,25.0,,2T2R LTE Sector Antenna,39.68,0.9,n8,274.4,7.26,28.38,37.88,65.99,11.44,24.25,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,877,,0,240
358,ru_358_1,1,3339.8905662753896,2201.373562660912,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,96.96,0.18,9.61,-0.83,56.41,11.19,6.47,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,254,,0,240
358,ru_358_2,2,3339.8905662753896,2201.373562660912,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,174.21,-1.9,4.67,10.28,66.38,10.41,17.98,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,254,,0,240
358,ru_358_3,3,3339.8905662753896,2201.373562660912,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,271.88,12.23,8.88,-2.39,72.01,3.7,4.94,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,254,,0,240
359,ru_359_1,1,5238.54997915539,3532.95382376306,4.0,2.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,36.46,1.69,35.12,24.47,65.7,4.84,10.34,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,890,,0,240
359,ru_359_2,2,5238.54997915539,3532.95382376306,4.0,2.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,204.49,-0.28,29.32,35.64,55.82,7.41,26.93,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,890,,0,240
360,ru_360_1,1,2293.8989482163174,-1074.919733737841,27.0,25.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,35.91,1.81,25.12,41.31,62.34,4.94,3.34,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,770,,1,120
360,ru_360_2,2,2293.8989482163174,-1074.919733737841,27.0,25.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,192.58,10.39,27.81,37.69,58.03,13.94,10.3,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,770,,1,120
360,ru_360_3,3,2293.8989482163174,-1074.919733737841,27.0,25.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,277.91,6.82,30.63,35.01,55.17,1.0,8.3,20,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,770,,1,120
361,ru_361_1,1,2291.6012212504243,-1081.1322303969723,27.0,25.0,,2T2R LTE Sector Antenna,44.03,1.8,n3,47.02,11.7,39.94,46.65,69.1,1.0,13.9,45,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,528,,1,120
361,ru_361_2,2,2291.6012212504243,-1081.1322303969723,27.0,25.0,,2T2R LTE Sector Antenna,44.03,1.8,n3,192.05,6.22,25.73,42.63,69.04,14.52,12.78,45,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,528,,1,120
361,ru_361_3,3,2291.6012212504243,-1081.1322303969723,27.0,25.0,,2T2R LTE Sector Antenna,44.03,1.8,n3,278.07,9.38,34.72,35.39,56.99,15.91,14.64,45,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,528,,1,120
362,ru_362_1,1,3390.449795366855,496.659442216921,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,66.59,-3.44,-0.87,0.88,63.07,1.0,15.54,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,922,,0,240
362,ru_362_2,2,3390.449795366855,496.659442216921,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,181.14,-4.76,6.65,11.83,69.34,2.94,8.52,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,922,,0,240
362,ru_362_3,3,3390.449795366855,496.659442216921,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,346.19,12.66,8.7,17.05,58.89,11.29,12.49,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,922,,0,240
363,ru_363_1,1,3614.2038841304197,1443.5472591448622,27.0,25.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,23.89,8.69,-5.98,13.6,65.8,9.6,6.9,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,604,,0,240
363,ru_363_2,2,3614.2038841304197,1443.5472591448622,27.0,25.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,204.06,2.39,8.57,2.35,57.72,1.0,6.36,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,604,,0,240
363,ru_363_3,3,3614.2038841304197,1443.5472591448622,27.0,25.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,291.54,-2.02,11.37,0.3,56.56,10.77,5.65,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,604,,0,240
364,ru_364_1,1,757.8653711822184,4767.592021925932,8.0,6.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,57.39,8.27,38.1,37.19,69.49,8.8,24.02,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,466,,0,240
364,ru_364_2,2,757.8653711822184,4767.592021925932,8.0,6.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,173.7,7.06,37.48,26.76,61.39,1.0,19.51,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,466,,0,240
364,ru_364_3,3,757.8653711822184,4767.592021925932,8.0,6.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,268.65,7.42,27.64,40.77,68.19,11.83,8.03,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,466,,0,240
365,ru_365_1,1,4396.1460403738765,3584.6014951684697,5.0,3.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,74.09,13.55,22.94,25.75,67.57,14.81,15.21,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,797,,0,240
365,ru_365_2,2,4396.1460403738765,3584.6014951684697,5.0,3.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,191.23,1.06,26.83,30.16,71.9,14.64,5.52,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,797,,0,240
365,ru_365_3,3,4396.1460403738765,3584.6014951684697,5.0,3.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,348.89,13.57,37.62,26.99,57.13,11.49,18.81,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,797,,0,240
366,ru_366_1,1,4056.6459656480483,-1288.9689432384178,27.0,25.0,,2T2R LTE Sector Antenna,43.88,1.8,n3,267.81,28.67,33.52,50.63,64.66,8.72,9.85,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,401,,0,240
367,ru_367_1,1,3806.972806987123,-189.4867896814893,27.0,25.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,74.68,14.5,30.1,29.69,56.09,16.89,21.89,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,528,,0,240
367,ru_367_2,2,3806.972806987123,-189.4867896814893,27.0,25.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,170.28,14.45,20.12,30.56,70.86,1.0,17.67,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,528,,0,240
368,ru_368_1,1,-4883.340811425161,3381.183471606462,32.0,30.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,92.71,2.3,-4.56,12.33,64.37,9.09,25.78,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,657,,0,240
368,ru_368_2,2,-4883.340811425161,3381.183471606462,32.0,30.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,340.89,3.98,5.1,7.94,68.86,5.88,25.3,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,657,,0,240
369,ru_369_1,1,4897.635989455898,134.09520543212884,18.0,16.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,169.71,12.9,37.43,42.73,72.62,1.0,18.45,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,722,,0,240
369,ru_369_2,2,4897.635989455898,134.09520543212884,18.0,16.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,330.4,11.85,32.2,31.78,68.22,1.0,9.8,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,722,,0,240
370,ru_370_1,1,-1115.5490752831174,-1547.5499878284509,15.0,13.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,148.22,-5.09,1.21,7.02,58.25,8.85,12.99,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,897,,0,240
370,ru_370_2,2,-1115.5490752831174,-1547.5499878284509,15.0,13.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,239.75,3.1,-5.88,10.08,61.6,1.0,6.45,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,897,,0,240
370,ru_370_3,3,-1115.5490752831174,-1547.5499878284509,15.0,13.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,339.54,-5.04,-1.79,6.78,71.11,9.33,5.71,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,897,,0,240
371,ru_371_1,1,4114.269511372864,-1369.3023739207417,27.0,25.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,21.42,14.93,32.31,35.55,61.8,1.0,16.54,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,890,,0,240
371,ru_371_2,2,4114.269511372864,-1369.3023739207417,27.0,25.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,155.73,3.4,25.85,42.91,67.23,13.68,21.55,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,890,,0,240
372,ru_372_1,1,4116.463912148806,-1366.6492604784937,27.0,25.0,,2T2R LTE Sector Antenna,40.52,0.9,n8,25.33,2.59,30.74,42.06,64.31,2.59,21.71,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,606,,0,240
372,ru_372_2,2,4116.463912148806,-1366.6492604784937,27.0,25.0,,2T2R LTE Sector Antenna,40.52,0.9,n8,149.41,2.39,20.8,43.35,68.49,12.66,19.03,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,606,,0,240
373,ru_373_1,1,-1968.694011495888,-3855.5676910680577,5.0,3.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,4.44,8.37,30.8,28.15,70.84,9.87,18.77,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,983,,0,240
373,ru_373_2,2,-1968.694011495888,-3855.5676910680577,5.0,3.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,295.83,0.47,29.21,33.01,68.07,3.73,24.98,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,983,,0,240
374,ru_374_1,1,-2556.8834745787917,-4611.960100937148,5.0,3.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,177.72,28.82,20.44,58.85,72.26,1.79,23.85,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,657,,0,240
374,ru_374_2,2,-2556.8834745787917,-4611.960100937148,5.0,3.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,261.21,37.47,36.41,66.37,58.83,14.79,23.89,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,657,,0,240
374,ru_374_3,3,-2556.8834745787917,-4611.960100937148,5.0,3.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,359.72,28.81,35.74,54.71,71.21,1.0,21.81,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,657,,0,240
375,ru_375_1,1,3337.639757576152,893.5658594922228,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,25.1,38.35,22.3,55.14,58.93,10.22,9.44,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,609,,0,240
375,ru_375_2,2,3337.639757576152,893.5658594922228,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,155.84,38.34,32.52,64.26,67.26,1.0,6.0,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,609,,0,240
375,ru_375_3,3,3337.639757576152,893.5658594922228,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,302.4,29.09,37.18,66.93,72.01,9.82,1.78,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,609,,0,240
376,ru_376_1,1,-5413.163207313878,181.95275842523148,22.0,20.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,27.47,-1.36,4.26,14.34,68.77,7.35,16.6,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,474,,0,240
376,ru_376_2,2,-5413.163207313878,181.95275842523148,22.0,20.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,161.76,12.77,9.06,-0.88,55.96,6.2,13.27,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,474,,0,240
376,ru_376_3,3,-5413.163207313878,181.95275842523148,22.0,20.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,300.92,5.16,-3.54,7.07,71.67,16.91,23.59,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,474,,0,240
377,ru_377_1,1,-4002.7361782065677,-2218.7276117123174,18.0,16.0,,2T2R LTE Sector Antenna,43.88,1.8,n3,273.54,0.1,21.19,30.25,61.62,1.0,25.48,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,115,,0,240
378,ru_378_1,1,-5713.538438895842,4790.039365172462,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,46.45,3.19,-3.29,19.47,57.56,15.25,26.07,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,744,,0,240
378,ru_378_2,2,-5713.538438895842,4790.039365172462,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,145.18,9.28,7.34,10.74,74.35,1.0,9.62,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,744,,0,240
378,ru_378_3,3,-5713.538438895842,4790.039365172462,4.0,2.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,345.3,0.69,-2.22,6.27,62.53,1.0,22.4,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,744,,0,240
379,ru_379_1,1,4292.026715026319,2551.4911667151773,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,5.35,7.54,36.88,25.26,57.74,14.55,5.82,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,210,,0,240
379,ru_379_2,2,4292.026715026319,2551.4911667151773,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,100.42,2.89,21.34,43.8,71.92,4.43,6.5,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,210,,0,240
379,ru_379_3,3,4292.026715026319,2551.4911667151773,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,214.81,0.83,29.65,42.53,67.97,6.76,7.72,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,210,,0,240
380,ru_380_1,1,3792.6319441254313,-558.2598075885737,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,357.25,-1.61,2.73,9.14,57.14,1.0,17.78,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,688,,0,240
380,ru_380_2,2,3792.6319441254313,-558.2598075885737,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,185.49,9.14,10.23,10.99,55.55,10.46,18.09,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,688,,0,240
380,ru_380_3,3,3792.6319441254313,-558.2598075885737,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,266.28,11.98,7.4,9.14,73.44,1.0,12.86,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,688,,0,240
381,ru_381_1,1,-1684.300443810398,3653.7214312508604,18.0,16.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,351.09,-1.83,4.86,5.16,74.16,5.77,10.14,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,609,,0,240
381,ru_381_2,2,-1684.300443810398,3653.7214312508604,18.0,16.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,184.87,8.59,2.14,4.04,73.22,1.28,7.22,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,609,,0,240
381,ru_381_3,3,-1684.300443810398,3653.7214312508604,18.0,16.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,273.76,-0.44,-6.84,8.13,71.4,16.23,6.23,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,609,,0,240
382,ru_382_1,1,3035.7406592055495,-1034.29547915775,22.0,20.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,82.55,-5.29,9.21,4.01,56.09,15.91,11.72,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,975,,0,240
382,ru_382_2,2,3035.7406592055495,-1034.29547915775,22.0,20.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,184.56,13.66,8.39,9.2,73.36,8.23,7.24,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,975,,0,240
382,ru_382_3,3,3035.7406592055495,-1034.29547915775,22.0,20.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,262.46,0.27,8.63,7.59,61.28,5.62,8.48,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,975,,0,240
383,ru_383_1,1,4297.995942162097,3272.1090254457677,27.0,25.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,197.36,7.67,29.2,35.81,62.69,16.9,8.16,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,510,,0,240
383,ru_383_2,2,4297.995942162097,3272.1090254457677,27.0,25.0,,2T2R LTE Sector Antenna,40.87,1.8,n3,201.56,15.06,28.47,28.11,58.7,15.12,19.35,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,510,,0,240
384,ru_384_1,1,-44.75470674945696,-2067.9161016612666,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,90.06,5.85,22.95,38.33,60.55,8.03,8.4,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,943,,0,240
384,ru_384_2,2,-44.75470674945696,-2067.9161016612666,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,235.87,-0.01,36.31,37.56,55.61,1.0,9.71,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,943,,0,240
384,ru_384_3,3,-44.75470674945696,-2067.9161016612666,27.0,25.0,,2T2R LTE Sector Antenna,39.11,1.8,n3,329.03,7.04,28.7,39.54,73.96,2.02,11.32,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,943,,0,240
385,ru_385_1,1,1267.8865692649756,-1060.0080627706177,4.0,2.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,356.82,15.66,15.09,9.69,56.39,10.85,13.83,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,902,,0,240
385,ru_385_2,2,1267.8865692649756,-1060.0080627706177,4.0,2.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,111.81,12.91,1.43,15.29,74.87,13.11,8.16,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,902,,0,240
385,ru_385_3,3,1267.8865692649756,-1060.0080627706177,4.0,2.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,237.29,7.73,5.67,18.47,56.08,13.49,20.67,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,902,,0,240
386,ru_386_1,1,1268.4197583318798,-1063.7230515115737,4.0,2.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,1.99,15.11,3.03,20.38,59.84,16.07,11.54,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,983,,0,240
386,ru_386_2,2,1268.4197583318798,-1063.7230515115737,4.0,2.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,115.13,7.47,8.15,15.48,56.71,1.22,18.65,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,983,,0,240
386,ru_386_3,3,1268.4197583318798,-1063.7230515115737,4.0,2.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,233.09,7.24,15.34,14.99,73.99,14.93,10.05,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,983,,0,240
387,ru_387_1,1,-4290.5565744786045,3146.17774455708,27.0,25.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,34.24,5.63,-5.55,19.53,57.85,5.16,6.08,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,594,,0,240
387,ru_387_2,2,-4290.5565744786045,3146.17774455708,27.0,25.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,166.97,19.48,-2.3,8.74,69.54,7.14,8.66,30,,2.0,0.0,25,,,,,,,,,,,,,,,,,,,594,,1,120
387,ru_387_3,3,-4290.5565744786045,3146.17774455708,27.0,25.0,,2T2R LTE Sector Antenna,39.97,1.8,n3,274.28,2.39,-4.09,19.47,70.44,1.0,6.33,30,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,594,,0,240
388,ru_388_1,1,-4281.28828118917,3153.3100124866187,27.0,25.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,32.51,4.06,-8.11,12.38,69.38,6.52,18.66,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,277,,0,240
388,ru_388_2,2,-4281.28828118917,3153.3100124866187,27.0,25.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,155.99,8.85,-9.28,8.13,58.77,8.11,23.73,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,277,,0,240
388,ru_388_3,3,-4281.28828118917,3153.3100124866187,27.0,25.0,,2T2R LTE Sector Antenna,38.76,0.9,n8,265.42,2.47,9.85,7.28,71.42,10.02,5.6,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,277,,0,240
389,ru_389_1,1,5398.233664158354,878.912300538536,27.0,25.0,,2T2R LTE Sector Antenna,44.03,1.8,n3,62.25,9.33,26.61,46.75,60.83,6.46,8.54,45,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,875,,0,240
389,ru_389_2,2,5398.233664158354,878.912300538536,27.0,25.0,,2T2R LTE Sector Antenna,44.03,1.8,n3,196.78,18.77,34.14,39.93,72.51,1.0,7.58,45,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,875,,0,240
389,ru_389_3,3,5398.233664158354,878.912300538536,27.0,25.0,,2T2R LTE Sector Antenna,44.03,1.8,n3,295.78,18.96,35.66,45.42,56.13,14.88,4.3,45,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,875,,0,240
390,ru_390_1,1,5406.924457656396,881.7302443620061,27.0,25.0,,2T2R LTE Sector Antenna,41.44,0.9,n8,91.3,6.56,32.82,46.85,56.2,1.0,6.87,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,306,,0,240
390,ru_390_2,2,5406.924457656396,881.7302443620061,27.0,25.0,,2T2R LTE Sector Antenna,41.44,0.9,n8,297.65,7.91,25.3,42.43,56.99,16.43,19.22,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,306,,0,240
391,ru_391_1,1,3760.534749907932,305.0006545840615,27.0,25.0,,2T2R LTE Sector Antenna,44.03,1.8,n3,81.4,3.04,33.41,40.18,58.81,2.98,19.72,45,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,797,,0,240
391,ru_391_2,2,3760.534749907932,305.0006545840615,27.0,25.0,,2T2R LTE Sector Antenna,44.03,1.8,n3,190.73,38.99,13.42,30.29,73.41,12.42,11.36,45,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,797,,0,240
391,ru_391_3,3,3760.534749907932,305.0006545840615,27.0,25.0,,2T2R LTE Sector Antenna,44.03,1.8,n3,303.89,25.3,4.15,29.03,60.49,2.34,14.34,45,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,797,,0,240
392,ru_392_1,1,3764.488828846339,306.7221875245865,27.0,25.0,,2T2R LTE Sector Antenna,39.68,0.9,n8,92.56,10.25,37.83,40.63,55.21,12.23,21.47,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,584,,0,240
392,ru_392_2,2,3764.488828846339,306.7221875245865,27.0,25.0,,2T2R LTE Sector Antenna,39.68,0.9,n8,199.85,2.78,37.22,21.41,66.18,5.51,14.75,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,584,,0,240
392,ru_392_3,3,3764.488828846339,306.7221875245865,27.0,25.0,,2T2R LTE Sector Antenna,39.68,0.9,n8,293.55,7.59,35.43,21.33,65.45,1.0,9.82,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,584,,0,240
393,ru_393_1,1,4163.522464815826,4708.672378691013,27.0,25.0,,2T2R LTE Sector Antenna,39.68,0.9,n8,56.81,0.54,6.92,-0.02,59.58,7.91,17.57,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,561,,0,240
393,ru_393_2,2,4163.522464815826,4708.672378691013,27.0,25.0,,2T2R LTE Sector Antenna,39.68,0.9,n8,210.14,14.56,12.18,6.59,69.34,1.0,12.1,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,561,,0,240
393,ru_393_3,3,4163.522464815826,4708.672378691013,27.0,25.0,,2T2R LTE Sector Antenna,39.68,0.9,n8,344.32,14.93,3.02,-0.05,63.39,12.32,14.51,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,561,,0,240
394,ru_394_1,1,3545.856099798085,198.72474068172326,27.0,25.0,,2T2R LTE Sector Antenna,41.44,0.9,n8,1.53,12.93,38.39,38.62,55.02,1.0,23.45,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,243,,0,240
394,ru_394_2,2,3545.856099798085,198.72474068172326,27.0,25.0,,2T2R LTE Sector Antenna,41.44,0.9,n8,186.79,23.71,21.76,49.05,62.14,14.77,9.63,20,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,243,,0,240
395,ru_395_1,1,3553.927638708622,187.95414609173028,27.0,25.0,,2T2R LTE Sector Antenna,45.8,1.8,n3,353.55,24.64,34.18,42.69,62.66,2.1,13.68,45,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,688,,0,240
395,ru_395_2,2,3553.927638708622,187.95414609173028,27.0,25.0,,2T2R LTE Sector Antenna,45.8,1.8,n3,188.62,14.51,22.38,49.18,60.45,1.0,20.38,45,,3.0,0.0,100,,,,,,,,,,,,,,,,,,,688,,0,240
